image,width,height,used_by_pages
_mceaclip0024.png,595,452,1
_mceaclip0026.png,1153,556,1
_mceaclip0027.png,564,478,1
_mceaclip0028.png,564,478,1
_mceaclip0029.png,564,478,1
_mceaclip0030.png,564,478,1
_mceaclip0031.png,271,134,1
_mceaclip0032.png,376,137,1
_mceaclip0033.png,564,590,1
_mceaclip0038.png,675,541,1
_mceaclip0039.png,675,541,1
_mceaclip0041.png,570,520,1
_mceaclip0042.png,611,451,1
_mceaclip0043.png,612,452,1
_mceaclip0044_zoom50.png,656,395,1
_mceaclip0045.png,692,184,1
_mceaclip0046.png,352,98,1
_mceaclip0047.png,289,68,1
_mceaclip0048.png,983,589,1
_mceaclip0049.png,860,298,1
_mceaclip0050.png,335,199,1
_mceaclip0052.png,642,189,1
_mceaclip0055.png,1100,140,1
_mceaclip0056.png,646,236,1
_mceaclip0057.png,675,541,1
_mceaclip0058.png,553,215,1
_mceaclip0059.png,702,426,1
_mceaclip0061.png,747,245,1
_mceaclip0062.png,747,507,1
_mceaclip0063.png,294,71,1
_mceaclip0065.png,913,502,1
_mceaclip0066.png,1005,606,1
_mceaclip0067.png,1177,452,1
_mceaclip0070.png,644,541,1
_mceaclip0071.png,340,456,1
_mceaclip0072.png,365,167,1
_mceaclip0073.png,644,541,1
_mceaclip0074.png,645,209,1
_mceaclip0075.png,645,386,1
_mceaclip0076.png,645,129,1
_mceaclip0077.png,644,573,1
_mceaclip0078.png,466,289,1
_mceaclip0079.png,613,298,1
_mceaclip0080.png,465,385,1
_mceaclip0081.png,700,663,2
_mlclip0001.png,483,438,1
_mlrclip0001.png,759,403,1
_mlrclip0002.png,744,264,1
_mlrclip0003.png,700,819,1
_mlrclip0004.png,700,452,1
_mlrclip0005.png,697,298,1
_mlrclip0006.png,700,819,1
_mlrclip0007_zoom50.png,607,430,1
_mlrclip0008.png,739,538,1
_mlrclip0009.png,633,505,1
_mwclip0002.png,1035,1020,1
_mwclip0003.png,824,588,1
_mwclip0004.png,923,435,1
_mwclip0005.png,800,1318,1
_mwclip0006.png,376,137,1
_mwclip0007.png,376,137,1
_mwclip0009.png,919,481,1
_mwclip0010.png,847,260,1
_mwclip00100_zoom50.png,499,227,1
_mwclip00101_zoom50.png,499,227,1
_mwclip00104_zoom50.png,525,300,1
_mwclip00105_zoom50.png,499,227,1
_mwclip00106.png,256,499,1
_mwclip00107.png,551,484,1
_mwclip0011.png,998,916,1
_mwclip00110_zoom50.png,359,229,1
_mwclip00111_zoom50.png,359,229,1
_mwclip00112_zoom50.png,359,229,1
_mwclip00113_zoom50.png,358,229,1
_mwclip00114_zoom50.png,412,229,1
_mwclip00115_zoom50.png,507,229,1
_mwclip00116_zoom50.png,359,229,1
_mwclip00118_zoom50.png,359,229,1
_mwclip00119_zoom50.png,354,246,1
_mwclip00120_zoom50.png,424,278,1
_mwclip00122.png,28,25,1
_mwclip00123.png,25,21,1
_mwclip00126.png,661,489,1
_mwclip00127.png,710,370,1
_mwclip00128.png,559,148,1
_mwclip00129.png,901,528,1
_mwclip00130.png,576,234,1
_mwclip00131.png,744,326,1
_mwclip00132.png,744,326,1
_mwclip00134.png,870,349,1
_mwclip00135.png,753,348,1
_mwclip00136.png,987,369,1
_mwclip00137.png,862,348,1
_mwclip00138.png,747,348,1
_mwclip00139.png,705,389,1
_mwclip0013_zoom50.png,438,326,1
_mwclip00140.png,997,386,1
_mwclip00141.png,993,382,1
_mwclip00142.png,835,369,1
_mwclip00145.png,810,218,1
_mwclip00146.png,810,218,1
_mwclip00147.png,810,218,1
_mwclip00148.png,810,218,1
_mwclip00149.png,810,218,1
_mwclip0014_zoom50.png,435,221,1
_mwclip0015.png,877,226,1
_mwclip00150.png,810,218,1
_mwclip00151.png,818,246,1
_mwclip00153.png,818,246,1
_mwclip00154.png,935,390,1
_mwclip00155.png,818,218,1
_mwclip00156.png,850,226,1
_mwclip00157.png,850,241,1
_mwclip00158.png,850,242,1
_mwclip00159.png,850,241,1
_mwclip0016.png,374,463,1
_mwclip00161.png,833,562,1
_mwclip00162.png,834,339,1
_mwclip00163.png,833,562,1
_mwclip00164.png,831,539,1
_mwclip00165.png,660,252,1
_mwclip00166.png,459,497,1
_mwclip0017.png,374,105,1
_mwclip00170.png,836,286,1
_mwclip00171.png,831,474,1
_mwclip00172.png,730,411,1
_mwclip00173.png,780,426,1
_mwclip00174.png,788,494,1
_mwclip00175.png,699,520,1
_mwclip00177.png,374,417,1
_mwclip00178.png,407,494,1
_mwclip00179.png,688,494,2
_mwclip0018.png,157,117,1
_mwclip00180.png,688,494,1
_mwclip00181.png,629,157,1
_mwclip00182.png,629,157,1
_mwclip00183.png,628,168,1
_mwclip00184.png,812,469,1
_mwclip00185_zoom50.png,555,366,1
_mwclip00186.png,418,36,1
_mwclip00187.png,663,153,1
_mwclip00188.png,323,62,1
_mwclip00189.png,583,93,1
_mwclip0019.png,747,352,1
_mwclip00191_zoom50.png,406,234,1
_mwclip00192_zoom50.png,398,220,1
_mwclip00193_zoom50.png,398,220,1
_mwclip00194.png,453,329,1
_mwclip00195.png,295,81,1
_mwclip00196.png,262,159,1
_mwclip00197.png,172,280,1
_mwclip00198.png,143,233,1
_mwclip00199.png,573,87,1
_mwclip0020.png,670,362,1
_mwclip00200.png,621,179,1
_mwclip00201.png,452,494,1
_mwclip00202.png,789,757,1
_mwclip00203.png,1067,520,1
_mwclip00204.png,1264,236,1
_mwclip00205.png,650,828,1
_mwclip00206.png,899,450,1
_mwclip00207.png,655,272,1
_mwclip00208.png,235,22,1
_mwclip00209.png,748,343,1
_mwclip0021.png,985,197,1
_mwclip00210.png,734,466,1
_mwclip00211.png,1171,594,1
_mwclip00212.png,910,557,1
_mwclip00213.png,910,557,1
_mwclip00214.png,789,346,1
_mwclip00215.png,647,519,1
_mwclip00216.png,681,217,1
_mwclip00217.png,1042,485,2
_mwclip00218.png,850,241,1
_mwclip00219.png,1029,640,1
_mwclip0022.png,986,195,1
_mwclip00220.png,661,147,1
_mwclip00221.png,658,150,1
_mwclip00222.png,660,334,1
_mwclip00223.png,258,171,1
_mwclip00224.png,229,25,1
_mwclip00225.png,231,21,1
_mwclip00226.png,233,21,1
_mwclip00227.png,233,21,1
_mwclip00228.png,770,614,1
_mwclip00229.png,850,260,1
_mwclip0023.png,856,608,1
_mwclip00230.png,850,241,1
_mwclip00231.png,374,613,1
_mwclip00232.png,525,438,1
_mwclip00233.png,490,351,1
_mwclip00234.png,526,165,1
_mwclip00235.png,525,161,1
_mwclip00236.png,392,172,1
_mwclip00237.png,412,152,1
_mwclip00238.png,492,250,1
_mwclip00239.png,375,614,1
_mwclip0024.png,753,502,1
_mwclip00240.png,656,579,1
_mwclip00241.png,660,132,1
_mwclip00242.png,655,293,1
_mwclip00243.png,655,254,1
_mwclip00244.png,657,333,1
_mwclip00245.png,476,137,1
_mwclip00246.png,634,264,1
_mwclip00247.png,658,228,1
_mwclip00248.png,657,226,1
_mwclip00249.png,656,256,1
_mwclip0025.png,844,346,1
_mwclip00250.png,358,152,1
_mwclip00251.png,655,276,1
_mwclip00252.png,656,247,1
_mwclip00253.png,656,253,1
_mwclip00254.png,655,289,1
_mwclip00255.png,177,198,1
_mwclip00256.png,373,611,1
_mwclip00257.png,778,508,1
_mwclip00258.png,607,298,1
_mwclip00259.png,413,172,1
_mwclip0026.png,779,379,1
_mwclip00260.png,779,380,1
_mwclip00261.png,779,240,1
_mwclip00262.png,777,255,1
_mwclip00263.png,778,286,1
_mwclip00264.png,656,306,1
_mwclip00265.png,672,374,1
_mwclip00266.png,331,152,1
_mwclip00267.png,995,131,1
_mwclip00268.png,1048,432,1
_mwclip00269.png,373,362,1
_mwclip0027.png,645,906,1
_mwclip00270.png,285,346,1
_mwclip00271.png,857,576,1
_mwclip00272.png,187,137,1
_mwclip00273.png,667,436,1
_mwclip00274.png,422,224,1
_mwclip00275.png,262,121,1
_mwclip00276.png,863,170,1
_mwclip00277.png,705,375,1
_mwclip00278.png,1040,407,1
_mwclip00279.png,728,213,1
_mwclip00280.png,902,362,1
_mwclip00281.png,886,362,1
_mwclip00282.png,866,604,1
_mwclip00283.png,867,210,1
_mwclip00284_zoom50.png,680,364,1
_mwclip00285_zoom50.png,521,108,1
_mwclip00286.png,286,50,1
_mwclip00287.png,1186,488,1
_mwclip00288.png,126,134,1
_mwclip0029.png,532,294,1
_mwclip0030.png,797,484,1
_mwclip0031.png,1017,505,1
_mwclip0032.png,865,483,1
_mwclip0033.png,739,214,1
_mwclip0034.png,376,242,1
_mwclip0035.png,866,537,1
_mwclip0036.png,748,343,1
_mwclip0038.png,699,492,1
_mwclip0039.png,1132,343,1
_mwclip0044_zoom50.png,318,190,1
_mwclip0045_zoom50.png,421,288,1
_mwclip0046.png,33,31,2
_mwclip0048_zoom50.png,480,210,1
_mwclip0052.png,996,400,1
_mwclip0053_zoom50.png,524,275,1
_mwclip0054_zoom50.png,524,104,1
_mwclip0055_zoom50.png,348,200,1
_mwclip0056_zoom50.png,348,200,1
_mwclip0057_zoom50.png,392,212,1
_mwclip0058_zoom50.png,208,203,1
_mwclip0059_zoom50.png,354,246,1
_mwclip0060_zoom50.png,354,246,1
_mwclip0061.png,805,593,1
_mwclip0062_zoom50.png,499,230,1
_mwclip0065.png,998,402,1
_mwclip0066.png,1194,451,1
_mwclip0067.png,791,599,1
_mwclip0068.png,998,410,1
_mwclip0070.png,1091,399,1
_mwclip0071.png,1316,426,1
_mwclip0072.png,1007,402,1
_mwclip0074.png,376,167,1
_mwclip0075_zoom50.png,525,314,1
_mwclip0076_zoom50.png,525,116,1
_mwclip0077_zoom50.png,525,273,1
_mwclip0079_zoom50.png,525,300,1
_mwclip0080.png,841,140,1
_mwclip0081.png,277,140,1
_mwclip0082_zoom50.png,524,124,1
_mwclip0083_zoom50.png,524,294,1
_mwclip0085.png,600,436,1
_mwclip0086.png,866,436,1
_mwclip0087.png,600,436,1
_mwclip0088.png,1048,451,1
_mwclip0089.png,1048,434,1
_mwclip0090.png,1048,427,1
_mwclip0091.png,1049,452,1
_mwclip0092.png,1049,439,1
_mwclip0093.png,590,744,1
_mwclip0094.png,590,744,1
_mwclip0095_zoom50.png,562,309,1
_mwclip0096_zoom50.png,499,227,1
_mwclip0097_zoom50.png,499,227,1
_mwclip0098_zoom50.png,499,227,1
_mwclip0099_zoom50.png,499,227,1
_nmrclip0002_zoom50.png,372,269,1
_nmrclip0005_zoom50.png,445,329,1
_nmrclip0006_zoom50.png,492,347,1
_nmriclip0002.png,614,679,1
_nmriclip0003.png,835,484,1
_nmriclip0006.png,737,173,1
_nmriclip0007.png,738,175,1
_nmriclip0008.png,738,175,1
_nmriclip0009.png,737,185,1
_nmriclip0010.png,751,214,1
_nmriclip0011.png,737,175,1
_nmriclip0012.png,957,198,1
_nmriclip0015.png,643,515,1
_nmriclip0016.png,752,708,1
_nmriclip0017.png,752,708,1
_nmriclip0018.png,709,350,1
_nmriclip0019.png,933,623,1
_nmriclip0020.png,712,349,1
_nmriclip0025.png,595,183,2
_nmriclip0026.png,942,518,1
_nmriclip0027.png,942,518,1
_nmriclip0029.png,728,564,1
_nmriclip0030.png,450,327,1
_nmriclip0031.png,451,382,1
_nmriclip0032.png,892,678,1
_nmriclip0033.png,615,683,1
_nmriclip0036_zoom50.png,516,361,1
_nmriclip0037.png,671,732,1
_nmriclip0038.png,208,135,1
_nmriclip0040.png,371,70,1
_nmriclip0041.png,727,562,1
_nmriclip0042.png,738,175,1
_nmriclip0043.png,737,176,1
_nmriclip0044.png,739,175,1
_nmriclip0045.png,672,188,2
_nmriclip0046.png,1109,634,1
_nmriclip0047.png,744,680,1
_nmriclip0048.png,744,679,1
_nmriclip0049.png,745,215,1
_nmriclip0050.png,863,176,1
_nmriclip0051.png,672,679,1
_nmriclip0052.png,672,679,1
_nmriclip0053.png,635,506,2
_nmriclip0054.png,888,175,1
_nmriclip0055.png,673,184,1
_nmriclip0056.png,790,566,1
_nmriclip0057.png,752,708,1
_nmriclip0058.png,672,216,1
_nmriclip0059.png,628,170,1
_nmriclip0060.png,629,173,1
_nmriclip0061.png,727,562,1
_nmriclip0062.png,828,600,1
_nmriclip0063_zoom50.png,361,424,1
_nmriclip0064.png,820,136,1
_nmriclip0065.png,335,791,1
_nmriclip0066.png,188,353,1
_nmriclip0067.png,543,48,1
_nmriclip0068.png,543,533,1
_nmriclip0069.png,206,27,1
_nmriclip0070.png,218,292,1
_nmriclip0071.png,545,126,1
_nmriclip0072.png,545,150,1
_nmriclip0073_zoom50.png,548,266,1
_nmriclip0074.png,436,456,1
_nnclip0001.png,742,234,1
_nnclip00012_zoom50.png,606,430,1
_nnclip00014.png,1096,433,1
_nnclip00015.png,698,235,1
_nnclip00016.png,696,208,1
_nnclip00017.png,700,472,1
_nnclip00018.png,696,590,1
_nnclip00019.png,700,399,1
_nnclip0002.png,741,391,1
_nnclip00020.png,696,221,1
_nnclip00021.png,697,181,1
_nnclip00022.png,697,181,1
_nnclip00023.png,700,399,1
_nnclip00024.png,795,344,1
_nnclip0006.png,600,517,1
_parsclip0015.png,797,174,1
_parsclip0016.png,592,194,1
_parsclip0017.png,602,135,1
_parsclip0018.png,195,133,1
_parsclip0020.png,1193,915,1
_parsclip0021.png,737,507,1
_pawsclip0007.png,790,685,1
_pawsclip0009.png,588,229,1
_pawsclip0011.png,389,323,1
_pawsclip0012.png,600,242,1
_pawsclip0013.png,286,230,1
_pawsclip0014.png,293,236,1
_pawsclip0015.png,302,172,1
_pawsclip0018.png,603,769,1
_pawsclip0021.png,1030,412,1
_pawsclip0023.png,663,210,1
_pawsclip0024.png,1309,704,1
_pawsclip0026.png,907,610,2
_pawsclip0027.png,739,563,1
_pawsclip0028.png,829,507,1
_pawsclip0036.png,663,309,1
_pawsclip0037.png,878,433,1
_pawsclip0038.png,635,505,1
_pawsclip0039.png,878,433,1
_pawsclip0040.png,1217,315,1
_pawsclip0041.png,721,319,1
_pawsclip0042.png,692,348,1
_pawsclip0044.png,937,316,1
_pawsclip0045.png,937,316,1
_pawsclip0046.png,942,378,1
_pawsclip0047.png,987,316,1
_pawsclip0048.png,937,316,1
_pawsclip0049.png,615,399,1
_pawsclip0050.png,616,357,1
_pawsclip0051.png,716,319,1
_pawsclip0052.png,830,299,1
_pawsclip0053.png,1217,315,1
_pawsclip0054.png,791,316,1
_pawsclip0055.png,791,316,1
_pawsclip0059.png,1232,551,1
_pawsclip0060.png,546,539,1
_pawsclip0061.png,467,556,1
_pawsclip0063.png,1113,551,1
_pawsclip0064.png,769,255,1
_pawsclip0066.png,1056,629,1
_pawsclip0067.png,913,303,1
_pawsclip0068.png,918,255,1
_pawsclip0069.png,918,255,1
_pawsclip0070.png,668,409,1
_pawsclip0071.png,671,265,1
_pawsclip0072.png,371,278,1
_pawsclip0073.png,727,563,1
_pawsclip0074.png,729,563,1
_pawsclip0075.png,400,277,1
_pawsclip0077.png,25,22,1
_pawsclip0078.png,20,20,1
_pawsclip0080.png,907,442,1
_pawsclip0084.png,1035,620,1
_pawsclip0085.png,654,617,1
_pawsclip0086.png,1027,443,1
_pawsclip0087.png,663,358,1
_pawsclip0088.png,652,180,1
_pawsclip0089.png,652,179,1
_pawsclip0091.png,1314,597,2
_pawsclip0093.png,381,437,1
_pawsclip0094.png,1283,507,2
_pawsclip0095.png,303,324,1
_pawsclip0096.png,280,328,1
_pawsclip0097.png,118,328,1
_pawsclip0098.png,634,506,2
_pawsclip0099.png,126,319,1
_pawsclip0101.png,723,316,1
_pawsclip0102.png,1059,307,1
_pawsclip0103.png,1293,304,1
_pawsclip0104.png,1059,307,1
_pawsclip0105.png,105,287,1
_pawsclip0106.png,107,288,1
_pawsclip0107.png,489,393,1
_pawsclip0108.png,81,304,1
_pawsclip0109.png,591,230,1
_pawsclip0110.png,280,54,1
_pawsclip0111.png,289,51,1
_pawsclip0112.png,299,51,1
_pawsclip0113.png,254,35,1
_pawsclip0114.png,290,33,1
_pawsclip0115.png,211,48,1
_pawsclip0116.png,217,49,1
_pawsclip0117.png,653,302,1
_pawsclip0118.png,655,175,1
_pawsclip0119.png,204,35,1
_pawsclip0120.png,43,27,1
_pawsclip0121.png,552,176,1
_pawsclip0122.png,635,508,1
_pawsclip0125.png,558,381,1
_pawsclip0126.png,347,379,1
_pawsclip0127.png,490,301,1
_pawsclip0128.png,490,299,1
_pawsclip0129.png,653,177,1
_pawsclip0130.png,655,295,1
_pawsclip0131.png,663,210,1
_pawsclip0132.png,664,374,1
_pawsclip0133.png,942,321,1
_pawsclip0134.png,524,59,1
_pawsclip0135.png,293,51,1
_pawsclip0136.png,297,55,1
_pawsclip0137.png,624,66,1
_pawsclip0138.png,748,64,1
_pawsclip0139.png,653,76,1
_pawsclip0140.png,652,574,1
_pawsclip0141.png,888,354,1
_pawsclip0142_zoom75.png,701,589,1
_pawsclip0143_zoom80.png,365,129,1
_pawsclip0144.png,726,561,1
_pawsclip0145.png,828,562,1
_pawsclip0146.png,727,562,1
_pawsclip0147.png,727,562,1
_pawsclip0148.png,229,51,1
_pawsclip0149.png,672,72,1
_pawsclip0150.png,575,74,1
_pawsclip0151.png,634,506,1
_pawsclip0152.png,1282,507,1
_pcaclip0001.png,797,387,1
_pcaclip0002.png,820,238,1
_pcaclip0003.png,694,801,1
_pcaclip0004.png,905,567,1
_pcaclip0005.png,693,278,1
_pcaclip0006.png,694,557,1
_pcaclip0007.png,358,327,1
_pcaclip0008_zoom50.png,614,430,1
_pcaclip0009.png,636,506,1
_pcaclip0010.png,282,29,1
_pcaclip0011.png,233,28,1
_pcaclip0012.png,703,688,1
_pcaclip0013.png,834,688,1
_pcclip0001.png,337,523,1
_pcclip0002.png,622,436,1
_pcclip0003.png,804,141,1
_pcclip0004.png,658,541,1
_pcclip0005.png,261,252,1
_pcclip0006.png,320,77,1
_pcclip0007.png,151,231,1
_pcclip0008.png,451,405,1
_pcclip0009.png,266,383,1
_pcclip0010_zoom80.png,925,567,1
_pcclip0011.png,821,598,1
_pcclip0012.png,814,649,1
_pcclip0013.png,887,337,1
_pcclip0014.png,889,693,1
_pcclip0015.png,839,605,1
_pcclip0016.png,189,217,1
_pcclip0017.png,403,469,1
_pcclip0018_zoom79.png,816,802,1
_pcclip0019_zoom79.png,819,779,1
_pcclip0020_zoom92.png,816,901,1
_pcclip0021_zoom81.png,827,800,1
_pcclip0022.png,192,218,1
_pcclip0023_zoom71.png,830,687,1
_pcclip0024_zoom82.png,802,706,1
_pcclip0025.png,488,683,1
_pcclip0026.png,199,222,1
_pcclip0027.png,782,89,1
_pcclip0028_zoom62.png,808,648,1
_pcclip0029_zoom70.png,802,447,1
_pcclip0030.png,199,224,1
_pcclip0031.png,587,1228,1
_pcclip0032_zoom77.png,800,656,1
_pcclip0033.png,927,146,1
_pcclip0034.png,198,224,1
_pcclip0035.png,436,348,1
_pcclip0036.png,957,600,1
_pcclip0037.png,640,495,1
_pcclip0038.png,648,644,1
_pcclip0039.png,433,348,1
_pcclip0040.png,282,160,1
_pcpclip0001.png,681,219,1
_pcpclip0002.png,897,302,1
_pcpclip0003.png,897,512,1
_pcpclip0004.png,663,358,1
_pcpclip0005.png,904,549,1
_pcpclip0006.png,366,706,1
_pcpclip0007.png,348,237,1
_phclip0001.png,337,591,1
_phclip0002.png,291,199,1
_phclip0003.png,669,217,1
_phclip0004.png,415,171,1
_phclip0005.png,304,251,1
_phclip0006.png,864,800,1
_phclip0007.png,867,338,1
_phclip0008.png,866,592,1
_phclip0009.png,242,214,1
_phclip0010.png,243,217,1
_phclip0011.png,247,219,1
_phclip0012.png,245,219,1
_phclip0013.png,494,171,1
_pieclip0001.png,693,575,1
_pieclip0002.png,337,395,1
_pieclip0003.png,536,614,1
_pieclip0004.png,536,614,1
_pieclip0005.png,536,614,1
_pieclip0006.png,536,614,1
_pieclip0006a.png,536,614,1
_pieclip0007.png,536,614,1
_pieclip0008.png,26,25,1
_pieclip0009.png,484,576,1
_plclip00001.png,1000,686,1
_plclip00002.png,290,535,1
_plclip00003.png,962,665,1
_plclip00004.png,123,30,1
_plclip00005.png,118,28,1
_plclip00006.png,121,30,1
_plclip00007.png,114,27,1
_plclip00008.png,122,31,1
_plclip00009.png,122,29,1
_plclip00010.png,122,31,1
_plclip00011.png,123,32,1
_plclip00012.png,128,29,1
_plclip00013.png,122,30,1
_plclip00014.png,122,31,1
_plclip00015.png,120,28,1
_plclip00016.png,120,31,1
_plclip00017.png,121,30,1
_plclip00018.png,123,29,1
_plclip00019.png,123,29,1
_plclip00020.png,122,31,1
_plclip00021.png,120,29,1
_plclip00022.png,121,29,1
_plclip00023.png,293,354,1
_plclip00024.png,700,422,1
_plclip00025.png,632,496,1
_plclip00026.png,632,496,1
_plclip00027.png,632,496,1
_plclip00031.png,223,375,1
_plclip00032.png,632,496,1
_plclip00033.png,632,496,1
_plclip00034.png,216,178,1
_plclip00035.png,632,496,1
_plclip00036.png,632,496,1
_plclip00037.png,774,640,1
_plclip00038.png,632,496,1
_plclip00044.png,632,496,2
_plclip00045.png,632,496,1
_plclip00046.png,913,470,1
_plclip00047.png,851,705,1
_plclip00048.png,851,313,1
_plclip00049.png,851,321,1
_plclip00050.png,476,354,1
_plclip00051.png,23,23,1
_plclip00052.png,347,233,1
_plclip00053.png,23,23,3
_plclip00054.png,23,23,5
_plclip00055.png,347,233,1
_plclip00056.png,347,233,1
_plclip00057.png,791,609,1
_plclip00058.png,791,609,1
_plclip00059.png,791,609,1
_plclip00060.png,23,23,1
_plclip00061.png,435,226,1
_plclip00062.png,23,23,1
_plclip00063.png,23,23,2
_plclip00064.png,792,610,1
_plclip00065.png,273,335,1
_plclip00066.png,791,609,1
_plclip00067.png,371,228,1
_plclip00068.png,23,23,1
_plclip00069.png,791,609,1
_plclip00070.png,791,609,1
_plclip00071.png,791,609,1
_plclip00072.png,245,41,1
_plclip00073.png,791,609,1
_plclip00080.png,333,468,1
_plclip00081.png,398,223,1
_plclip00082.png,398,442,1
_plclip00087.png,398,442,1
_plclip00088.png,398,442,1
_plclip00089.png,773,599,1
_plclip00090.png,511,442,1
_plclip00091.png,366,129,1
_plclip00092.png,366,129,1
_plclip00093.png,366,129,1
_plclip00094.png,511,442,1
_plclip00095.png,376,202,1
_plclip00096.png,406,442,1
_plclip00097.png,19,23,1
_plclip00098.png,406,442,1
_plclip00099.png,763,516,1
_plclip00100.png,763,515,1
_plclip00101.png,763,515,1
_plclip00103.png,763,515,1
_plclip00104.png,763,515,1
_plclip00105.png,763,515,1
_plclip00116.png,532,455,1
_plclip00117.png,532,455,1
_plclip00118.png,532,471,1
_plclip00119.png,532,471,1
_plclip00120.png,532,486,1
_plclip00121.png,532,482,1
_plclip00122.png,536,692,1
_plclip00123.png,831,611,1
_plclip00124.png,532,455,1
_plclip00125.png,532,515,1
_plclip00126.png,532,475,1
_plclip00127.png,532,631,1
_plclip00128.png,600,544,1
_plclip00129.png,600,674,1
_plclip00130.png,600,674,1
_plclip00131.png,600,674,1
_plclip00132.png,303,449,1
_plclip00133.png,663,509,1
_plclip00134.png,673,414,1
_plclip00135.png,673,414,1
_plclip00136.png,673,414,1
_plclip00137.png,683,424,1
_plclip00138.png,673,414,1
_plclip00139.png,673,414,1
_plclip00140.png,673,414,1
_plclip00141.png,673,414,1
_plclip00142.png,683,424,1
_plclip00143.png,673,414,1
_plclip00144.png,673,414,1
_plclip00145.png,577,482,1
_plclip00146.png,577,482,1
_plclip00147.png,577,482,1
_plclip00148.png,577,482,1
_plclip00149.png,577,482,1
_plclip00150.png,577,482,1
_plclip00151.png,577,482,1
_plclip00152.png,593,482,1
_plclip00153.png,593,482,1
_plclip00154.png,593,482,1
_plclip00155.png,593,482,1
_plclip00156.png,593,482,1
_plclip00157.png,522,511,1
_plclip00158.png,522,511,1
_plclip00159.png,522,511,1
_plclip00160.png,522,511,1
_plclip00161.png,522,511,1
_plclip00162.png,520,533,1
_plclip00163.png,522,511,1
_plclip00164.png,522,511,1
_plclip00165.png,879,573,1
_plclip00166.png,405,457,1
_plclip00167.png,263,275,1
_plclip00168.png,263,324,1
_plclip00169.png,263,275,1
_plclip00170.png,263,324,1
_plclip00171.png,276,440,1
_plclip00172.png,391,425,1
_plclip00173.png,469,385,1
_plclip00174.png,293,387,1
_plclip00175.png,478,579,1
_plclip00196.png,831,611,1
_plclip00197.png,122,178,1
_plclip00198.png,60,17,1
_plclip00199.png,353,298,1
_plclip00200.png,425,215,1
_plclip00201.png,425,215,1
_plclip00204.png,645,481,1
_plclip00205.png,933,640,1
_plclip00210.png,23,23,1
_plclip00211.png,648,461,1
_plclip00212.png,648,461,1
_plclip00213.png,20,20,1
_plclip00214.png,20,20,1
_plclip00218.png,507,193,1
_plclip00219.png,23,23,1
_plclip00220.png,20,23,1
_plclip00221.png,366,129,1
_plclip00222.png,23,23,1
_plclip00223.png,500,508,1
_plclip00224.png,19,23,2
_plclip00225.png,500,508,1
_plclip00226.png,500,508,1
_plclip00227.png,584,857,1
_plclip00228.png,116,384,1
_plclip00229.png,115,384,1
_plclip00230.png,114,383,1
_plclip00231.png,116,385,1
_plclip00232.png,115,384,1
_plclip00233.png,113,357,1
_plclip00278.png,488,435,1
_plclip00279.png,101,28,1
_plclip00280.png,110,30,1
_plclip00281.png,133,29,1
_plclip00282.png,1244,600,1
_plclip00283.png,322,372,1
_plclip00284.png,852,504,1
_plclip00285.png,1078,632,1
_plclip00286.png,472,236,1
_plclip00287.png,470,328,1
_plclip00288.png,480,358,1
_plclip00289.png,917,438,1
_plclip00290.png,855,571,1
_plclip00291.png,493,266,1
_plclip00292.png,267,136,1
_plclip00293.png,795,606,1
_plclip00294.png,843,607,1
_plclip00295.png,852,504,1
_plclip00296.png,1105,632,1
_plclip00297.png,521,533,1
_plclip00298.png,700,422,1
_plclip00299.png,700,422,1
_plclip00300.png,700,422,1
_plclip00301.png,632,496,1
_plclip00302.png,713,482,1
_plclip00303.png,151,256,1
_plclip00304.png,726,277,1
_plclip00305.png,296,150,1
_plclip00306.png,551,800,1
_plclip00307.png,351,189,1
_plclip00308.png,587,843,1
_plclip00309.png,383,711,1
_plclip00310.png,384,711,1
_plclip00311.png,348,655,1
_plclip00312.png,584,458,1
_plclip00315.png,348,506,1
_plclip00316.png,810,581,1
_plclip00317.png,760,775,1
_plclip00318.png,742,430,1
_plclip00319.png,524,190,1
_plclip00320.png,727,734,1
_plclip00321.png,744,387,1
_plclip00322.png,744,232,1
_plclip00323.png,548,332,1
_plclip00324.png,846,703,1
_plclip00325.png,666,698,1
_plclip00326.png,753,584,1
_plclip00327.png,632,496,1
_plclip00328.png,639,629,1
_plclip00329.png,1250,825,1
_plclip00330.png,638,630,1
_plclip00331.png,637,629,1
_plclip00332.png,468,201,1
_plclip00333.png,651,645,1
_plclip00334.png,656,579,1
_plclip00335.png,1250,826,1
_plclip00336.png,1288,925,1
_plclip00337.png,652,518,1
_pppclip0001.png,512,638,1
_pppclip0002.png,205,80,1
_pppclip0003.png,512,638,1
_pppclip0004.png,592,665,1
_pppclip0005.png,594,388,1
_pppclip0006.png,592,665,1
_pppclip0007.png,592,665,1
_pppclip0008.png,592,665,1
_pppclip0009.png,592,665,1
_pppclip0010.png,594,207,1
_pppclip0011.png,792,665,1
_pppclip0012.png,592,665,1
_pppclip0013.png,592,665,1
_pppclip0015.png,594,322,1
_pppclip0016.png,592,665,1
_pppclip0020.png,403,439,1
_pppclip0022.png,813,665,1
_pppclip0023.png,593,314,1
_pppclip0024.png,593,302,1
_pppclip0025.png,395,555,1
_pppclip0026.png,595,290,1
_pppclip0029.png,592,665,1
_pppclip0030.png,592,665,1
_pppclip0031.png,670,361,1
_pppclip0032.png,187,372,1
_pppclip0033.png,651,491,1
_pppclip0034.png,185,577,1
